00;000;PABL;Buckland, Buckland Airport;AK;United States;4;65-58-56N;161-09-07W;;;7;;
11;109;----;Saint Anton Am Arlberg;;Austria;6;47-08N;010-19E;;;1275;;
11;110;----;Galzig;;Austria;6;47-08N;010-14E;;;2080;;
11;112;----;Landeck;;Austria;6;47-09N;010-34E;;;785;794;P
11;116;----;Reutte / Tirol;;Austria;6;47-30N;010-45E;;;870;;
11;120;LOWI;Innsbruck-Flughafen;;Austria;6;47-16N;011-21E;;;581;593;P
11;122;LOXS;Schwaz Heliport ;;Austria;6;47-20N;011-42E;;;543;;
11;126;----;Patscherkofel;;Austria;6;47-13N;011-28E;;;2247;;P
11;127;----;Obergurgl;;Austria;6;46-52N;011-02E;;;1938;1937;
11;128;----;Brenner;;Austria;6;47-00N;011-31E;;;1450;;P
11;130;----;Kufstein;;Austria;6;47-35N;012-10E;;;495;508;P
11;132;----;Saint Johann In Tirol-Flugfeld;;Austria;6;47-31N;012-27E;;;670;674;
11;134;----;Gerlos;;Austria;6;47-13N;012-02E;;;1250;;
11;135;----;Hahnenkamm / Ehrenbachhoehe;;Austria;6;47-25N;012-22E;;;1760;;P
11;136;----;Krimml;;Austria;6;47-14N;012-11E;;;1000;;
11;138;----;Alpinzentrum Rudolfshuette;;Austria;6;47-08N;012-37E;;;2304;2309;
11;139;----;Annaberg Im Lammertal;;Austria;6;47-33N;013-26E;;;885;;
11;140;----;Lofer;;Austria;6;47-35N;012-42E;;;629;;
11;141;----;Bischofshofen;;Austria;6;47-24N;013-13E;;;550;;
11;143;----;Zell Am See-Flugfeld;;Austria;6;47-18N;012-47E;;;753;754;
11;144;----;Zell Am See;;Austria;6;47-20N;012-48E;;;766;763;
11;145;----;Bad Gastein;;Austria;6;47-07N;013-08E;;;1100;;
11;146;----;Sonnblick;;Austria;6;47-03N;012-57E;;;3105;3109;P
11;147;----;Radstadt;;Austria;6;47-23N;013-27E;;;845;;
11;148;----;Saint Michael Im Lungau;;Austria;6;47-06N;013-39E;;;1094;;
11;149;----;Obertauern;;Austria;6;47-16N;013-34E;;;1742;1737;
11;150;LOWS;Salzburg-Flughafen;;Austria;6;47-48N;013-00E;;;430;450;P
11;151;----;Seewalchen / Attersee;;Austria;6;47-57N;013-36E;;;496;;
11;152;----;Mattsee;;Austria;6;47-58N;013-06E;;;502;;
11;153;----;Mondsee;;Austria;6;47-51N;013-22E;;;491;;
11;154;----;Gmunden;;Austria;6;47-54N;013-47E;;;424;427;
11;155;----;Feuerkogel;;Austria;6;47-49N;013-44E;;;1618;1621;P
11;156;----;Bad Ischl;;Austria;6;47-43N;013-38E;;;469;470;
11;157;LOXA;Aigen Im Ennstal;;Austria;6;47-32N;014-08E;;;638;649;P
11;159;----;Pyhrnpass;;Austria;6;47-37N;014-18E;;;940;;
11;160;----;Hieflau;;Austria;6;47-36N;014-45E;;;492;;
11;162;----;Mauterndorf;;Austria;6;47-08N;013-41E;;;1115;;
11;163;----;Stolzalpe;;Austria;6;47-07N;014-12E;;;1305;;
11;165;LOXZ;Zeltweg;;Austria;6;47-12N;014-45E;;;677;682;P
11;168;----;Wald Am Schober;;Austria;6;47-27N;014-40E;;;849;;
11;170;----;Lunz;;Austria;6;47-51N;015-00E;;;614;615;
11;171;----;St Sebastian / Mariazell;;Austria;6;47-48N;015-18E;;;872;;
11;172;----;Mariazell;;Austria;6;47-46N;015-19E;;;875;;P
11;174;----;Saint Michael / Leoben;;Austria;6;47-20N;015-05E;;;580;;
11;175;----;Bruck / Mur;;Austria;6;47-25N;015-16E;;;482;;P
11;176;----;Kapfenberg-Flugfeld;;Austria;6;47-28N;015-20E;;;515;527;
11;180;----;Rax / Seilbahn-Bergstat;;Austria;6;47-43N;015-47E;;;1546;;
11;181;LOAV;Niederosterreich / Lugplatz  Voslau;;Austria;6;47-57-52N;016-15-34E;;;233;;
11;182;----;Wiener Neustadt;;Austria;6;47-50N;016-13E;;;280;285;
11;183;----;Semmering;;Austria;6;47-38N;015-49E;;;960;;
11;185;----;Moenichkirchen;;Austria;6;47-31N;016-02E;;;1000;1001;
11;186;----;Moenichkirchen;;Austria;6;47-31N;016-03E;;;940;;
11;190;----;Eisenstadt;;Austria;6;47-51N;016-32E;;;184;190;
11;192;----;Kleinzicken;;Austria;6;47-13N;016-20E;;;267;267;
11;194;----;Neusiedl Am See;;Austria;6;47-57N;016-52E;;;129;;
11;195;----;Punitz / Guessing Flugfeld;;Austria;6;47-09N;016-19E;;;290;;
11;196;----;Saint Michael / Guessing;;Austria;6;47-07N;016-16E;;;235;;
11;202;----;Felbertauern / Suedportal;;Austria;6;47-07N;012-30E;;;1632;;
11;204;----;Lienz;;Austria;6;46-50N;012-48E;;;659;665;P
11;207;----;Reisach;;Austria;6;46-39N;013-09E;;;646;;
11;209;----;Spittal / Drau-Kleinsass;;Austria;6;46-46N;013-32E;;;710;;
11;210;----;Mallnitz;;Austria;6;46-59N;013-11E;;;1185;;
11;211;----;Radenthein;;Austria;6;46-47N;013-42E;;;685;;
11;212;----;Villacheralpe;;Austria;6;46-36N;013-40E;;;2140;2160;P
11;213;----;Villach;;Austria;6;46-37N;013-52E;;;495;;
11;214;----;Preitenegg;;Austria;6;46-56N;014-55E;;;1055;;P
11;219;----;Neumarkter Sattel;;Austria;6;47-07N;014-24E;;;1125;;
11;225;----;Weitensfeld;;Austria;6;46-51N;014-12E;;;705;;
11;229;----;Saint Andrae I. L.;;Austria;6;46-47N;014-48E;;;468;;
11;231;LOWK;Klagenfurt-Flughafen;;Austria;6;46-39N;014-20E;;;448;476;P
11;232;----;Feistritz Ob Bleiburg;;Austria;6;46-34N;014-46E;;;527;;
11;234;----;Eisenkappel;;Austria;6;46-29N;014-36E;;;623;623;
11;236;----;Uebelbach / Reicherhoehe;;Austria;6;47-14N;015-14E;;;999;;
11;240;LOWG;Graz-Thalerhof-Flughafen;;Austria;6;47-00N;015-26E;47-00N;015-27E;340;347;P
11;241;----;Schoeckl;;Austria;6;47-12N;015-28E;;;1436;1438;
11;245;----;Bad Gleichenberg;;Austria;6;46-52N;015-54E;;;303;326;
11;248;----;Bad Radkersburg;;Austria;6;46-41N;015-59E;;;208;214;
11;252;----;Virgen;;Austria;6;47-00N;012-27E;;;1198;1191;
11;255;----;Koetschach / Mauthen;;Austria;6;46-41N;013-00E;;;709;706;
11;260;----;Mallnitz Ii;;Austria;6;46-59N;013-11E;;;1200;1202;
11;261;----;Obervellach;;Austria;6;46-56N;013-13E;;;820;822;
11;263;----;Weissensee / Gatschach;;Austria;6;46-43N;013-18E;;;945;953;
11;270;----;Dellach Im Drautal;;Austria;6;46-45N;013-05E;;;627;630;
11;275;----;Arriach;;Austria;6;46-44N;013-51E;;;896;;
11;280;----;Murau;;Austria;6;47-07N;014-11E;;;813;813;
11;290;----;Graz Universitaet;;Austria;6;47-07N;015-27E;;;366;377;
11;292;----;Lassnitzhoehe;;Austria;6;47-05N;015-35E;;;524;526;
11;302;----;Dornbirn;;Austria;6;47-26N;009-44E;;;410;411;
11;308;----;Warth;;Austria;6;47-15N;010-11E;;;1475;;
11;310;----;Ischgl / Idalpe;;Austria;6;46-59N;010-19E;;;2323;2320;
11;316;----;Pitztaler Gletscher;;Austria;6;46-56N;010-53E;;;2850;2843;
11;320;----;Innsbruck / Universitaet;;Austria;6;47-16N;011-23E;;;577;579;
11;322;----;Mayrhofen;;Austria;6;47-10N;011-51E;;;643;647;
11;340;----;Schmittenhoehe;;Austria;6;47-20N;012-44E;;;1973;1956;
11;345;----;Saint Veit Im Pongau;;Austria;6;47-21N;013-09E;;;750;750;
11;346;----;Rauris;;Austria;6;47-15N;012-50E;;;916;917;
11;348;----;Mariapfarr;;Austria;6;47-09N;013-45E;;;1153;;
11;350;----;Salzburg / Freisaal;;Austria;6;47-47N;013-03E;;;420;422;
11;351;----;Ramsau / Dachstein;;Austria;6;47-25N;013-38E;;;1203;1207;
11;353;----;Schoberstein;;Austria;6;47-54N;014-20E;;;1250;;
11;355;----;Windischgarsten;;Austria;6;47-44N;014-20E;;;596;611;
11;356;----;Bad Aussee;;Austria;6;47-37N;013-47E;;;665;661;
11;357;----;Saint Wolfgang;;Austria;6;47-44N;013-27E;;;539;542;
11;358;----;Bad Mitterndorf;;Austria;6;47-33N;013-57E;;;804;802;
11;360;----;Irdning / Gumpenstein;;Austria;6;47-30N;014-07E;;;710;;
11;365;----;Zeltweg / Autom. Stat.;;Austria;6;47-12N;014-47E;;;669;677;
11;375;----;Aflenz;;Austria;6;47-33N;015-15E;;;784;775;
11;380;----;Reichenau / Rax;;Austria;6;47-42N;015-51E;;;486;485;
11;382;----;Puchberg;;Austria;6;47-47N;015-55E;;;584;586;
11;384;----;Hirschenkogel;;Austria;6;47-38N;015-49E;;;1325;1323;
11;385;----;Hohe Wand / Hochkogelhaus;;Austria;6;47-49N;016-02E;;;932;936;
11;387;----;Seibersdorf;;Austria;6;47-59N;016-30E;;;185;186;
11;406;----;Cheb;;Czech Republic;6;50-05N;012-24E;50-05N;012-24E;470;471;P
11;414;LKKV;Karlovy Vary;;Czech Republic;6;50-12N;012-55E;;;603;604;
11;418;----;Marianske Lazne;;Czech Republic;6;49-55N;012-43E;;;540;541;
11;423;----;Primda;;Czech Republic;6;49-40N;012-40E;;;742;748;
11;438;----;Tusimice;;Czech Republic;6;50-23N;013-20E;;;322;328;
11;448;----;Plzen-Line;;Czech Republic;6;49-10N;013-16E;;;364;365;
11;457;----;Churanov;;Czech Republic;6;49-04N;013-37E;;;1122;1126;
11;464;----;Milesovka;;Czech Republic;6;50-33N;013-56E;;;836;;
11;487;----;Kocelovice;;Czech Republic;6;49-28N;013-50E;;;519;522;P
11;502;----;Usti Nad Labem;;Czech Republic;6;50-41N;014-02E;;;377;379;
11;509;----;Doksany;;Czech Republic;6;50-28N;014-10E;;;158;159;
11;518;LKPR;Praha / Ruzyne;;Czech Republic;6;50-06N;014-15E;50-06N;014-17E;365;365;P
11;520;----;Praha-Libus;;Czech Republic;6;50-01N;014-27E;50-00N;014-27E;304;304;
11;538;----;Temelin;;Czech Republic;6;49-12N;014-20E;;;500;507;
11;540;----;Hosin;;Czech Republic;6;49-02N;014-29E;;;488;;
11;541;----;Ceske Budejovice;;Czech Republic;6;48-56N;014-27E;;;432;436;
11;567;----;Praha Kbely;;Czech Republic;6;50-07N;014-32E;;;286;287;
11;603;----;Liberec;;Czech Republic;6;50-46N;015-01E;;;398;399;

